directions_detail_id,recipe_id,cooking_procedure,holiday_flag,classification_id,cutting_types_id,meat_used_flag,intermediate_id,repair_flag,created_id,created_at,updated_id,updated_at
54236,2367,白身魚にこんがりと焼き色がついたら白身魚とにんじんを裏返して弱火で2～3分焼き、焼き上がったら取り出して皿に載せる。,0,2,,0,,,11,2017-08-24 10:23:53,11,2017-08-24 10:23:53
54237,2367,白身魚を取り出した後のフライパンにオリーブオイル小さじ1とミニトマトを入れて炒める。ミニトマトが軟らかくなったらしょう油と日本酒を加え、ミニトマトを軽く潰しながら炒めあわせてソースにする。,0,1,,0,,,11,2017-08-24 10:23:53,11,2017-08-24 10:23:53
54238,2367,ソテーにソースを添えて、取り出しておいたにんにくをトッピングしたら完成。,0,5,,0,,,11,2017-08-24 10:23:53,11,2017-08-24 10:23:53
54239,2367,白身魚(切り身)は塩とこしょうを振ってから、ラップで包んで、保存,1,4,,1,429,,11,2017-08-24 10:23:53,11,2017-08-24 10:23:53
54240,2367,人参は皮を剥いて厚さ7mmの輪切りにして、ミニトマトは半分に切り、にんにくはスライスする,0,3,,0,,,11,2017-08-24 10:23:53,11,2017-08-24 10:23:53
54241,2367,人参はさっと水にくぐらせて表面を濡らす。耐熱容器に並べ入れてラップをして、電子レンジで約1分加熱する,0,6,,0,,,11,2017-08-24 10:23:53,11,2017-08-24 10:23:53
54242,2367,白身魚(切り身)は表面の水分をペーパータオルでよく拭き取り、薄く薄力粉を塗す,0,4,,1,,,11,2017-08-24 10:23:53,11,2017-08-24 10:23:53
54243,2367,フライパンにオリーブオイル小さじ2とにんにくを入れて熱して、白身魚と人参を加えて約2分焼く。にんにくはきつね色になったら取り出す,0,2,,0,,,11,2017-08-24 10:23:53,11,2017-08-24 10:23:53
54245,2367,白身魚を取り出した後のフライパンにオリーブオイル小さじ1とミニトマトを入れて炒める。ミニトマトが軟らかくなったらしょう油と日本酒を加え、ミニトマトを軽く潰しながら炒めあわせてソースにする,0,1,,0,,,11,2017-08-24 10:23:53,11,2017-08-24 10:23:53
54246,2367,ソテーにソースを添えて、取り出しておいたにんにくをトッピングしたら完成,0,5,,0,,,11,2017-08-24 10:23:53,11,2017-08-24 10:23:53
54247,2627,玉ねぎを、繊維と直角に5mm幅に切る。,0,1,,0,,,11,2017-08-24 10:28:30,11,2017-08-24 10:28:30
54248,2627,トマトは角切りにして、しめじは石づきを切り落としてからほぐしておく。,0,1,,0,,,11,2017-08-24 10:28:30,11,2017-08-24 10:28:30
54249,2627,フライパンに合挽きミンチを広げて火にかけ、脂が溶け出してきたら玉ねぎも加えて炒め、しめじとトマト、しょう油を加えてよく炒め合わせてから、スープ用の器に入れておく。,0,1,,0,,,11,2017-08-24 10:28:30,11,2017-08-24 10:28:30
54250,2627,具が入ったスープ用の器に、熱湯を具がひたひたになるくらい注いでよくかき混ぜ、粗挽き黒こしょうを振ったら、完成。,0,1,,0,,,11,2017-08-24 10:28:30,11,2017-08-24 10:28:30
54251,2627,玉ねぎを、繊維と直角に5mm幅に切って保存,1,3,,0,237,,11,2017-08-24 10:28:30,11,2017-08-24 10:28:30
54252,2627,トマトは角切りにして、しめじは石づきを切り落としてからほぐしておく,0,3,,0,,,11,2017-08-24 10:28:30,11,2017-08-24 10:28:30
54253,2627,フライパンに合挽きミンチを広げて火にかけ、脂が溶け出してきたら玉ねぎも加えて炒め、しめじとトマト、しょう油を加えてよく炒め合わせてから、スープ用の器に入れておく,0,1,,0,,,11,2017-08-24 10:28:30,11,2017-08-24 10:28:30
54254,2627,具が入ったスープ用の器に、熱湯を具がひたひたになるくらい注いでよくかき混ぜ、粗挽き黒こしょうを振ったら、完成,0,5,,0,,,11,2017-08-24 10:28:30,11,2017-08-24 10:28:30
54277,2824,グリーンリーフは食べ易い大きさに手でちぎる。,0,1,,0,,,11,2017-08-24 11:26:09,11,2017-08-24 11:26:09
54278,2824,サラダボウルにグリーンリーフを入れて、塩といり胡麻、胡麻油を振ってから混ぜ合わせる。,0,1,,0,,,11,2017-08-24 11:26:09,11,2017-08-24 11:26:09
54279,2824,サラダボウルのチョレギサラダに、韓国のりをちぎって散らせば完成。,0,1,,0,,,11,2017-08-24 11:26:09,11,2017-08-24 11:26:09
54280,2824,グリーンリーフは食べ易い大きさに手でちぎる,0,5,,0,,,11,2017-08-24 11:26:09,11,2017-08-24 11:26:09
54281,2824,サラダボウルにグリーンリーフを入れて、塩といり胡麻、胡麻油を振ってから混ぜ合わせる,0,5,,0,,,11,2017-08-24 11:26:09,11,2017-08-24 11:26:09
54282,2824,サラダボウルのチョレギサラダに、韓国のりをちぎって散らせば完成,0,5,,0,,,11,2017-08-24 11:26:09,11,2017-08-24 11:26:09
54283,2825,キャベツは千切りにする。,0,1,,0,,,11,2017-08-24 11:27:36,11,2017-08-24 11:27:36
54284,2825,水とキャベツを鍋に入れて火にかけ、沸騰してきたら鶏がらスープの素で味付けをしてから、塩とこしょうで味を調える。,0,1,,0,,,11,2017-08-24 11:27:36,11,2017-08-24 11:27:36
54285,2825,溶き卵を上の方から鍋に流し入れて卵が浮いてきたら火を止める。,0,1,,0,,,11,2017-08-24 11:27:36,11,2017-08-24 11:27:36
54286,2825,キャベツと卵のスープを、お椀によそい分けたら完成。,0,1,,0,,,11,2017-08-24 11:27:36,11,2017-08-24 11:27:36
54287,2825,キャベツは千切りにする,0,3,,1,,,11,2017-08-24 11:27:36,11,2017-08-24 11:27:36
54288,2825,水とキャベツを鍋に入れて火にかけ、沸騰してきたら鶏がらスープの素で味付けをしてから、塩とこしょうで味を調える,0,9,,1,,,11,2017-08-24 11:27:36,11,2017-08-24 11:27:36
54289,2825,溶き卵を上の方から鍋に流し入れて卵が浮いてきたら火を止める,0,5,,1,,,11,2017-08-24 11:27:36,11,2017-08-24 11:27:36
54290,2825,キャベツと卵のスープを、お椀によそい分けたら完成,0,5,,0,,,11,2017-08-24 11:27:36,11,2017-08-24 11:27:36
54428,2449,生姜は皮を剥いてみじん切り、キャベツはざく切りにする。,0,1,,0,,,11,2017-08-24 16:10:31,11,2017-08-24 16:10:31
54429,2449,ボウルに鶏ミンチを入れ、しょう油と生姜を加えて混ぜ合わせておく。,0,1,,0,,,11,2017-08-24 16:10:31,11,2017-08-24 16:10:31
54430,2449,鍋に水を注ぎ、キャベツとコンソメ固形を入れて火にかけて、スープが沸騰してきたら、鶏ミンチ(下味付)を団子状にして鍋に投入したら蓋をする。,0,1,,0,,,11,2017-08-24 16:10:31,11,2017-08-24 16:10:31
54431,2449,鶏ミンチの団子が浮いてきて火が通ったら、仕上げにこしょうを振って味を調え、器によそい分けたら完成。,0,1,,0,,,11,2017-08-24 16:10:31,11,2017-08-24 16:10:31
54432,2449,キャベツはざく切りにしてから、保存容器に移して、保存,1,3,,0,34,,11,2017-08-24 16:10:31,11,2017-08-24 16:10:31
54433,2449,生姜は皮を剥いてからみじん切りにする,1,3,,0,,,11,2017-08-24 16:10:31,11,2017-08-24 16:10:31
54434,2449,ボウルに鶏ミンチを入れ、しょう油と生姜を加えて混ぜ合わせたら、保存容器に移して、保存,1,5,,0,174,,11,2017-08-24 16:10:31,11,2017-08-24 16:10:31
54435,2449,鍋に水を注ぎ、キャベツとコンソメ固形を入れて火にかけて、スープが沸騰してきたら、保存しておいた鶏ミンチを団子状にして鍋に投入したら蓋をする,0,9,,0,,,11,2017-08-24 16:10:31,11,2017-08-24 16:10:31
54436,2449,鶏ミンチの団子が浮いてきて火が通ったら、仕上げにこしょうを振って味を調え、器によそい分けたら完成,0,9,,0,,,11,2017-08-24 16:10:31,11,2017-08-24 16:10:31
54446,2480,卵に砂糖と塩を少々加えて掻き混ぜた後、フライパンにサラダ油を注いで温まったところに溶いた卵を流し入れて焼き、薄焼き卵を作って千切りにする。,0,1,,0,,,11,2017-08-24 16:20:34,11,2017-08-24 16:20:34
54447,2480,春雨は熱湯に約2分浸してから食べ易い長さに切り、水分をペーパータオルで拭き取る。,0,1,,0,,,11,2017-08-24 16:20:34,11,2017-08-24 16:20:34
54448,2480,きゅうりは千切りにして、カニかまは裂いておく。,0,1,,0,,,11,2017-08-24 16:20:34,11,2017-08-24 16:20:34
54513,2832,ナスはへたのまわりに包丁を入れてから皮を剥く。,0,1,,0,,,11,2017-08-25 09:15:49,11,2017-08-25 09:15:49
54449,2480,ボウルに★の調味料を入れてよく混ぜ合わせたところに、全ての材料を加えて和えて、器に盛り付けたら完成。,0,1,,0,,,11,2017-08-24 16:20:34,11,2017-08-24 16:20:34
54450,2480,卵に砂糖と塩を少々加えて掻き混ぜた後、フライパンにサラダ油を注いで温まったところに溶いた卵を流し入れて焼き、薄焼き卵を作って千切りにする,0,1,,0,,,11,2017-08-24 16:20:34,11,2017-08-24 16:20:34
54451,2480,春雨は熱湯に約2分浸してから食べ易い長さに切り、水分をペーパータオルで拭き取る,0,5,,0,,,11,2017-08-24 16:20:34,11,2017-08-24 16:20:34
54452,2480,きゅうりは千切りにして、カニかまは裂いておく,0,8,,0,,,11,2017-08-24 16:20:34,11,2017-08-24 16:20:34
54453,2480,ボウルに★の調味料を入れてよく混ぜ合わせたところに、全ての材料を加えて和えて、器に盛り付けたら完成,0,5,,0,,,11,2017-08-24 16:20:34,11,2017-08-24 16:20:34
54454,2820,黒毛和牛すき焼用肩ロース肉は食べ易い大きさに切って、玉ねぎは櫛切りにする。,0,1,,0,,,11,2017-08-24 16:32:52,11,2017-08-24 16:32:52
54455,2820,牛肉は、熱湯でさっと茹でてざるに取る。,0,1,,0,,,11,2017-08-24 16:32:52,11,2017-08-24 16:32:52
54456,2820,★の調味料を混ぜ合わせる。鍋にだしと玉ねぎ、★の調味料(大3)を加えて沸々してきたら牛肉を加えて約3分煮含める。,0,1,,0,,,11,2017-08-24 16:32:53,11,2017-08-24 16:32:53
54457,2820,仕上げに残りの★としょう油を加えて一煮立ちさせて味を調える。,0,1,,0,,,11,2017-08-24 16:32:53,11,2017-08-24 16:32:53
54458,2820,丼にごはんを盛り、その上に出来上がった牛丼の具を載せ、お好みで紅生姜を散らしたら完成。,0,1,,0,,,11,2017-08-24 16:32:53,11,2017-08-24 16:32:53
54459,2820,玉ねぎは櫛切りにして、保存容器に移して、保存,1,3,,0,237,,11,2017-08-24 16:32:53,11,2017-08-24 16:32:53
54460,2820,黒毛和牛すき焼用肩ロース肉は食べ易い大きさに切ってから、保存容器に移して、保存,1,4,,1,141,,11,2017-08-24 16:32:53,11,2017-08-24 16:32:53
54461,2820,牛肉は熱湯でさっと茹でてざるに取る,0,10,,0,,,11,2017-08-24 16:32:53,11,2017-08-24 16:32:53
54462,2820,★の調味料を混ぜ合わせる。鍋にだしと玉ねぎ、★の調味料(大3)を加えて沸々してきたら牛肉を加えて約3分煮含める,0,9,,0,,,11,2017-08-24 16:32:53,11,2017-08-24 16:32:53
54463,2820,仕上げに残りの★としょう油を加えて、一煮立ちさせて味を調える,0,9,,0,,,11,2017-08-24 16:32:53,11,2017-08-24 16:32:53
54464,2820,丼にごはんを盛り、その上に出来上がった牛丼の具を載せ、お好みで紅生姜を散らしたら完成,0,5,,0,,,11,2017-08-24 16:32:53,11,2017-08-24 16:32:53
54465,2826,生わかめは熱湯をかけた後、水気をよく絞ってから、食べ易い大きさに切る。,0,5,,0,,,5,2017-08-24 21:25:21,5,2017-08-24 21:25:21
54466,2826,玉ねぎは薄切りにし、水にさらしてほぐしてざるでしっかり水を切り、ミニトマトは半分に切る。,0,3,,0,,,5,2017-08-24 21:25:21,5,2017-08-24 21:25:21
54467,2826,レタスは食べやすい大きさにちぎり、きゅうりは薄く斜めにスライスにする。,0,3,,0,,,5,2017-08-24 21:25:21,5,2017-08-24 21:25:21
54468,2826,鰹のたたきは厚み1㎝程度に切り分ける。,0,5,,0,,,5,2017-08-24 21:25:21,5,2017-08-24 21:25:21
54469,2826,器にレタスを敷き、かつおと切った野菜、わかめを彩り良く盛り付ける。お好みで大葉やみょうがなどを添えても。上からポン酢をかけて完成。,0,5,,0,,,5,2017-08-24 21:25:21,5,2017-08-24 21:25:21
54470,2827,レタスは手でちぎり、カイワレ大根は根元を落とす。大根は厚さ3mmのいちょう切りにしてから冷水に放ってパリッとさせる。,0,3,,0,,,5,2017-08-24 21:40:54,5,2017-08-24 21:40:54
54471,2827,かつお(刺身用)はペーパータオルで水分を取り、食べ易い大きさに切る。,0,4,,1,,,5,2017-08-24 21:40:54,5,2017-08-24 21:40:54
54472,2827,ボウルに★の調味料を混ぜ合わせてマリネ液を作り、食べ易い大きさに切ったかつおを浸ける。,0,5,,0,,,5,2017-08-24 21:40:54,5,2017-08-24 21:40:54
54473,2827,野菜をかつおとマリネ液の入ったボウルに入れて和えて、お皿に盛り付けたら完成。,0,5,,0,,,5,2017-08-24 21:40:54,5,2017-08-24 21:40:54
54474,2827,かつお(刺身用)はペーパータオルで水分を取り、食べ易い大きさに切る,1,5,,0,,,5,2017-08-24 21:40:54,5,2017-08-24 21:40:54
54475,2827,保存容器に★の調味料を一緒に混ぜ合わせてマリネ液を作り、食べ易い大きさに切ったかつおを浸けて、保存,1,5,,0,236,,5,2017-08-24 21:40:54,5,2017-08-24 21:40:54
54476,2827,レタスは手でちぎり、カイワレ大根は根元を落とす。大根は厚さ3mmのいちょう切りにしてから冷水に放ってパリッとさせる,1,3,,0,,,5,2017-08-24 21:40:54,5,2017-08-24 21:40:54
54477,2827,野菜をかつおとマリネ液の入ったボウルに入れて和えて、お皿に盛り付けたら完成,0,5,,0,,,5,2017-08-24 21:40:54,5,2017-08-24 21:40:54
54505,2831,ナスはへたのまわりに包丁を入れてから皮を剥く。,0,1,,0,,,5,2017-08-24 21:59:26,5,2017-08-24 21:59:26
54506,2831,生姜や万能ねぎ、みょうがをみじん切りにしてから、★の調味料と混ぜ合わせて香味ソースを作る。,0,1,,0,,,5,2017-08-24 21:59:26,5,2017-08-24 21:59:26
54507,2831,ナスはラップで一本ずつぴったりと包んでから電子レンジに約3分かけた後、ラップの上から布巾で包んで軽く押さえる。,0,1,,0,,,5,2017-08-24 21:59:26,5,2017-08-24 21:59:26
54508,2831,ナスのラップを剥いて縦に切れ目を入れた後、器に盛り付けて、香味ソースをかけたら完成。,0,1,,0,,,5,2017-08-24 21:59:26,5,2017-08-24 21:59:26
54509,2831,生姜や万能ねぎ、みょうがをみじん切りにしてから、★の調味料と混ぜ合わせて香味ソースを作り、保存容器に移して、保存,1,5,,0,44,,5,2017-08-24 21:59:26,5,2017-08-24 21:59:26
54510,2831,ナスはへたのまわりに包丁を入れてから皮を剥く,0,3,,0,,,5,2017-08-24 21:59:26,5,2017-08-24 21:59:26
54511,2831,ナスはラップで一本ずつぴったりと包んでから電子レンジに約3分かけた後、ラップの上から布巾で包んで軽く押さえる,0,6,,0,,,5,2017-08-24 21:59:26,5,2017-08-24 21:59:26
54626,2836,牛肉を細切りにする。,0,1,,0,,,11,2017-08-25 10:05:43,11,2017-08-25 10:05:43
54514,2832,生姜や万能ねぎ、みょうがをみじん切りにしてから、★の調味料と混ぜ合わせて香味ソースを作る。,0,1,,0,,,11,2017-08-25 09:15:49,11,2017-08-25 09:15:49
54515,2832,ナスはラップで一本ずつぴったりと包んでから電子レンジに約3分かけた後、ラップの上から布巾で包んで軽く押さえる。,0,1,,0,,,11,2017-08-25 09:15:49,11,2017-08-25 09:15:49
54516,2832,ナスのラップを剥いて縦に切れ目を入れた後、器に盛り付けて、香味ソースをかけたら完成。,0,1,,0,,,11,2017-08-25 09:15:49,11,2017-08-25 09:15:49
54517,2832,生姜や万能ねぎ、みょうがをみじん切りにしてから、★の調味料と混ぜ合わせて香味ソースを作り、保存容器に移して、保存,1,5,,0,44,,11,2017-08-25 09:15:49,11,2017-08-25 09:15:49
54518,2832,ナスはへたのまわりに包丁を入れてから皮を剥く,0,3,,0,,,11,2017-08-25 09:15:49,11,2017-08-25 09:15:49
54519,2832,ナスはラップで一本ずつぴったりと包んでから電子レンジに約3分かけた後、ラップの上から布巾で包んで軽く押さえる,0,6,,0,,,11,2017-08-25 09:15:49,11,2017-08-25 09:15:49
54520,2832,ナスのラップを剥いて縦に切れ目を入れた後、器に盛り付けて、香味ソースをかけたら完成,0,5,,0,,,11,2017-08-25 09:15:49,11,2017-08-25 09:15:49
54541,2457,生わかめは熱湯をかけた後、水気をよく絞ってから、食べ易い大きさに切る。,0,5,,0,,,11,2017-08-25 09:29:43,11,2017-08-25 09:29:43
54542,2457,新玉ねぎは薄切りにし、水にさらしてほぐしてざるでしっかり水を切り、ミニトマトは半分に切る。,0,3,,0,,,11,2017-08-25 09:29:43,11,2017-08-25 09:29:43
54543,2457,リーフレタスは食べやすい大きさにちぎり、きゅうりは薄く斜めにスライスにする。,0,3,,0,,,11,2017-08-25 09:29:43,11,2017-08-25 09:29:43
54544,2457,静岡･太平洋かつおたたき（解凍）は厚み1㎝程度に切り分ける。,0,4,,1,,,11,2017-08-25 09:29:43,11,2017-08-25 09:29:43
54545,2457,器にリーフレタスを敷き、かつおのたたきと切った野菜、わかめを彩り良く盛り付ける。お好みで大葉やみょうがなどを添えても。上からミツカンたまねぎぽんをかけて完成。,0,5,,0,,,11,2017-08-25 09:29:43,11,2017-08-25 09:29:43
54546,2457,生わかめは熱湯をかけた後、水気をよく絞ってから、食べ易い大きさに切って保存,1,5,,0,132,,11,2017-08-25 09:29:43,11,2017-08-25 09:29:43
54547,2457,新玉ねぎは薄切りにし、水にさらしてほぐしてざるでしっかり水を切り、ミニトマトは半分に切る,0,3,,0,,,11,2017-08-25 09:29:43,11,2017-08-25 09:29:43
54548,2457,リーフレタスは食べやすい大きさにちぎり、きゅうりは薄く斜めにスライスにする,0,3,,0,,,11,2017-08-25 09:29:43,11,2017-08-25 09:29:43
54549,2457,静岡･太平洋かつおたたき（解凍）は厚み1㎝程度に切り分ける,0,4,,1,,,11,2017-08-25 09:29:43,11,2017-08-25 09:29:43
54550,2457,器にリーフレタスを敷き、かつおのたたきと切った野菜、わかめを彩り良く盛り付ける。お好みで大葉やみょうがなどを添えても。上からミツカンたまねぎぽんをかけて完成,0,5,,0,,,11,2017-08-25 09:29:43,11,2017-08-25 09:29:43
54561,2833,生わかめは熱湯をかけた後、水気をよく絞ってから、食べ易い大きさに切る。,0,5,,0,,,11,2017-08-25 09:33:15,11,2017-08-25 09:33:15
54562,2833,玉ねぎは薄切りにし、水にさらしてほぐしてざるでしっかり水を切り、ミニトマトは半分に切る。,0,3,,0,,,11,2017-08-25 09:33:15,11,2017-08-25 09:33:15
54563,2833,レタスは食べやすい大きさにちぎり、きゅうりは薄く斜めにスライスにする。,0,3,,0,,,11,2017-08-25 09:33:15,11,2017-08-25 09:33:15
54564,2833,鰹のたたきは厚み1㎝程度に切り分ける。,0,4,,1,,,11,2017-08-25 09:33:15,11,2017-08-25 09:33:15
54565,2833,器にレタスを敷き、鰹のたたきと切った野菜、わかめを彩り良く盛り付ける。お好みで大葉やみょうがなどを添えても。上からポン酢をかけて完成。,0,5,,0,,,11,2017-08-25 09:33:15,11,2017-08-25 09:33:15
54566,2833,生わかめは熱湯をかけた後、水気をよく絞ってから、食べ易い大きさに切る,0,5,,0,,,11,2017-08-25 09:33:15,11,2017-08-25 09:33:15
54567,2833,玉ねぎは薄切りにし、水にさらしてほぐしてざるでしっかり水を切り、ミニトマトは半分に切る,0,3,,0,,,11,2017-08-25 09:33:15,11,2017-08-25 09:33:15
54568,2833,レタスは食べやすい大きさにちぎり、きゅうりは薄く斜めにスライスにする,0,3,,0,,,11,2017-08-25 09:33:15,11,2017-08-25 09:33:15
54569,2833,鰹のたたきは厚み1㎝程度に切り分ける,0,4,,1,,,11,2017-08-25 09:33:15,11,2017-08-25 09:33:15
54570,2833,器にレタスを敷き、鰹のたたきと切った野菜、わかめを彩り良く盛り付ける。お好みで大葉やみょうがなどを添えても。上からポン酢をかけて完成,0,5,,0,,,11,2017-08-25 09:33:15,11,2017-08-25 09:33:15
54605,2834,レタスは手でちぎり、カイワレ大根は根元を落とす。大根は厚さ3mmのいちょう切りにしてから冷水に放ってパリッとさせる。,0,3,,0,,,11,2017-08-25 09:53:43,11,2017-08-25 09:53:43
54606,2834,かつお(刺身用)はペーパータオルで水分を取り、食べ易い大きさに切る。,0,4,,1,,,11,2017-08-25 09:53:43,11,2017-08-25 09:53:43
54607,2834,ボウルに★の調味料を混ぜ合わせてマリネ液を作り、食べ易い大きさに切ったかつおを浸ける。,0,5,,0,,,11,2017-08-25 09:53:43,11,2017-08-25 09:53:43
54608,2834,野菜をかつおとマリネ液の入ったボウルに入れて和えて、お皿に盛り付けたら完成。,0,5,,0,,,11,2017-08-25 09:53:43,11,2017-08-25 09:53:43
54609,2834,かつお(刺身用)はペーパータオルで水分を取り、食べ易い大きさに切る,1,4,,1,,,11,2017-08-25 09:53:43,11,2017-08-25 09:53:43
54610,2834,保存容器に★の調味料を混ぜ合わせてマリネ液を作り、食べ易い大きさに切ったかつおを浸けて、保存,1,5,,0,236,,11,2017-08-25 09:53:43,11,2017-08-25 09:53:43
54611,2834,レタスは手でちぎり、カイワレ大根は根元を落とす。大根は厚さ3mmのいちょう切りにしてから冷水に放ってパリッとさせる,0,3,,0,,,11,2017-08-25 09:53:43,11,2017-08-25 09:53:43
54612,2834,野菜をかつおとマリネ液の入ったボウルに入れて和えて、お皿に盛り付けたら完成,0,5,,0,,,11,2017-08-25 09:53:43,11,2017-08-25 09:53:43
54625,2836,ピーマンと筍(水煮)を細切りにする。,0,1,,0,,,11,2017-08-25 10:05:43,11,2017-08-25 10:05:43
54627,2836,フライパンを火にかけて胡麻油をひいてから牛肉を炒め、火が通ったら取り出す。,0,1,,0,,,11,2017-08-25 10:05:43,11,2017-08-25 10:05:43
54628,2836,牛肉を取り出したフライパンに細切りにした筍とピーマンを入れ、炒めてしんなりしたら牛肉を戻し入れた後、★の調味料を加えて味付けをしたら火を止め、お皿に盛り付けたら完成。,0,1,,0,,,11,2017-08-25 10:05:43,11,2017-08-25 10:05:43
54629,2836,ピーマンと筍(水煮)を細切りにする,1,3,,0,,,11,2017-08-25 10:05:43,11,2017-08-25 10:05:43
54630,2836,牛肉を細切りにする,1,4,,1,,,11,2017-08-25 10:05:43,11,2017-08-25 10:05:43
54631,2836,フライパンを火にかけて胡麻油をひいてから牛肉を炒め、火が通ったら取り出す,1,1,,0,,,11,2017-08-25 10:05:43,11,2017-08-25 10:05:43
54632,2836,牛肉を取り出したフライパンに細切りにした筍とピーマンを入れ、炒めてしんなりしたら、炒めておいた牛肉を戻し入れた後、★の調味料を加えて味付けをし火を止め、粗熱が取れたら保存容器に移して、保存,1,1,,0,276,,11,2017-08-25 10:05:43,11,2017-08-25 10:05:43
54633,2836,牛肉とピーマンの細切り炒めを電子レンジで温めてから、お皿に盛り付けたら完成,0,6,,0,,,11,2017-08-25 10:05:43,11,2017-08-25 10:05:43
54634,2724,カジキマグロは水分をペーパータオルで拭き取り、玉ねぎは薄切り、アスパラは袴を取って斜め切りにする。,0,1,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54635,2724,カジキマグロに塩とこしょうを振ってから薄力粉を薄く塗す。,0,1,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54636,2724,★の生姜とにんにくをすりおろし、しょう油、みりん、砂糖、日本酒と混ぜ合わせソテーソースを作る。,0,1,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54637,2724,フライパンを中火にかけ、サラダ油大さじ1/2を注いで温め、薄力粉を塗したカジキマグロをフライパンに広げる。,0,1,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54638,2724,1分程焼き、周りの色が変わってきたらひっくり返して30秒～1分焼いたら取り出す(焼きすぎない事),0,1,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54639,2724,フライパンの汚れをペーパータオルで綺麗に拭き取ってから火にかけ、サラダ油大さじ1/2を注いでから玉ねぎとアスパラを炒める。,0,1,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54640,2724,全体にしんなりしてきたら玉ねぎとアスパラをふちに寄せて、カジキマグロを再び戻し、ソテーソースをかける。,0,1,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54641,2724,カジキマグロにソテーソースを絡めながら温めたらお皿に盛り付け、玉ねぎとアスパラはフライパンに残ったソテーソースを絡めてからお皿に添えたら完成。,0,1,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54642,2724,玉ねぎは薄切りにしてから、アスパラは袴を包丁で取り除いて斜め切りにしてから保存容器に移して、保存,1,3,,0,146,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54643,2724,★の生姜とにんにくをすりおろし、しょう油、みりん、砂糖、日本酒と混ぜ合わせソテーソースを作り、保存,1,5,,0,61,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54644,2724,カジキマグロは水分をペーパータオルで拭き取ってから、保存,1,4,,1,25,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54645,2724,カジキマグロに塩とこしょうを振ってから薄力粉を薄く塗す,0,5,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54646,2724,フライパンを中火にかけ、サラダ油大さじ1/2を注いで温め、薄力粉を塗したカジキマグロをフライパンに広げて1分程焼き、周りの色が変わってきたらひっくり返して30秒～1分焼いたら取り出す(焼きすぎない事),0,2,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54647,2724,フライパンの汚れをペーパータオルで綺麗に拭き取ってから火にかけ、サラダ油大さじ1/2を注いでから玉ねぎとアスパラを炒める,0,1,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54648,2724,全体にしんなりしてきたら玉ねぎとアスパラをふちに寄せて、カジキマグロを再び戻し、ソテーソースをかける,0,1,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54649,2724,カジキマグロにソテーソースを絡めながら温めたらお皿に盛り付け、玉ねぎとアスパラはフライパンに残ったソテーソースを絡めてからお皿に添えたら完成,0,5,,0,,,11,2017-08-25 10:12:52,11,2017-08-25 10:12:52
54650,2719,鍋に昆布と水を浸し中火にかける。沸騰直前に昆布を取り出し、かつお節を加えて火を止め、かつお節が沈んだら静かにペーパータオルで濾す。,0,5,,0,,,11,2017-08-25 10:14:22,11,2017-08-25 10:14:22
54651,2719,昆布とかつお節で取った　だし２００ｍｌと塩、薄口しょう油を加え味を整える。,0,5,,0,,,11,2017-08-25 10:14:22,11,2017-08-25 10:14:22
54652,2719,トマトは上部に十字に切り込みを入れ、熱湯に２０秒程入れて冷水に取り湯剝きし、へたを取る。,0,5,,0,,,11,2017-08-25 10:14:22,11,2017-08-25 10:14:22
54653,2719,だしに湯剥きしたトマトを浸して冷蔵庫で冷やす。,0,5,,0,,,11,2017-08-25 10:14:22,11,2017-08-25 10:14:22
54654,2719,千切りにした大葉をトマトの上にのせて完成。,0,5,,0,,,11,2017-08-25 10:14:22,11,2017-08-25 10:14:22
54655,2719,鍋に昆布と水を浸し中火にかける。沸騰直前に昆布を取り出し、かつお節を加えて火を止め、かつお節が沈んだら静かにペーパータオルで濾す,1,5,,0,,,11,2017-08-25 10:14:22,11,2017-08-25 10:14:22
54656,2719,昆布とかつお節で取った　だし２００ｍｌと塩、薄口しょう油を加え味を整える,1,5,,0,,,11,2017-08-25 10:14:22,11,2017-08-25 10:14:22
54657,2719,トマトは上部に十字に切り込みを入れ、熱湯に２０秒程入れて冷水に取り湯剝きし、へたを取る,1,5,,0,,,11,2017-08-25 10:14:22,11,2017-08-25 10:14:22
54658,2719,だしに湯剥きしたトマトを浸して保存,1,5,,0,480,,11,2017-08-25 10:14:22,11,2017-08-25 10:14:22
