,prediction,label,filename,categorynames,prob_0,prob_1,prob_2
157,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140155.png,broccoli,1,8.03461811e-11,5.1922232e-14]]
158,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141240.png,eggplant,1.55780611e-09,1,3.169703e-13
159,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133456.png,broccoli,1,6.42673374e-14,1.0723273e-16]]
160,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_093159.png,tomato,6.14075353e-18,2.59946852e-15,1
161,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140201.png,broccoli,1,1.22738528e-10,7.57731145e-14]]
162,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133211.png,broccoli,1,3.57669233e-12,5.05634624e-14
163,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141241.png,eggplant,3.83252585e-09,1,5.49907233e-13]]
164,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113722.png,tomato,7.64373916e-13,1.67864648e-12,1
165,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133217.png,broccoli,1,5.43770215e-13,1.57843658e-14]]
166,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140600.png,eggplant,4.35622626e-17,1,1.17514009e-17
167,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_093158.png,tomato,3.64684948e-18,2.01406901e-15,1]]
168,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_105722.png,tomato,1.52503488e-09,2.8188887e-11,1
169,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140601.png,eggplant,4.50499767e-16,1,3.1915361e-17]]
170,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140603.png,eggplant,4.85585142e-16,1,4.36351074e-17
171,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_132532.png,tomato,1.91709468e-10,1.03216082e-11,1]]
172,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_105720.png,tomato,1.28346123e-09,1.0652608e-10,1
173,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140402.png,broccoli,1,1.34965072e-09,7.91398717e-12]]
174,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140156.png,broccoli,1,1.25339697e-10,7.58798474e-14
175,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133219.png,broccoli,1,5.03844254e-13,1.33220207e-14]]
176,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140605.png,eggplant,1.76333479e-16,1,5.40419064e-17
177,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140607.png,eggplant,1.11099766e-16,1,1.23918e-17]]
178,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_103806.png,tomato,4.9001107e-12,4.18299726e-12,1
179,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_110751.png,tomato,2.14045404e-09,1.65140768e-09,1]]
180,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133453.png,broccoli,1,6.85498953e-14,1.67200307e-16
181,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140832.png,eggplant,4.05041123e-16,1,1.89907665e-17]]
182,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113727.png,tomato,1.1938857e-12,5.92967689e-12,1
183,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140153.png,broccoli,1,7.32533478e-11,7.75969526e-14]]
184,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141237.png,eggplant,2.53155608e-09,1,4.70655795e-13
185,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_103803.png,tomato,4.58508058e-12,3.87442942e-12,1]]
186,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140400.png,broccoli,1,9.79883397e-10,7.42910247e-12
187,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133500.png,broccoli,1,6.86506448e-14,1.12980709e-16]]
188,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133215.png,broccoli,1,2.81053349e-12,5.74244631e-14
189,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_110748.png,tomato,1.05942988e-09,1.0111002e-09,1]]
190,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140152.png,broccoli,1,1.35917735e-10,6.61799242e-14
191,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_103809.png,tomato,2.54809542e-12,5.62493108e-12,1]]
192,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_132535.png,tomato,2.07356951e-10,3.61557104e-11,1
193,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113729.png,tomato,1.29661082e-12,1.02445864e-11,1]]
194,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140200.png,broccoli,1,4.9030207e-11,4.40202108e-14
195,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140359.png,broccoli,1,1.63094838e-09,9.08420214e-12]]
196,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_100332.png,tomato,6.89837236e-08,1.2024258e-08,0.999999881
197,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140834.png,eggplant,1.34352861e-15,1,8.1867971e-17]]
198,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_103807.png,tomato,4.07441659e-12,5.34877741e-12,1
199,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133455.png,broccoli,1,5.08369388e-14,5.73275207e-17]]
200,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113724.png,tomato,1.12020495e-12,7.13530537e-12,1
201,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133454.png,broccoli,1,4.02245308e-14,1.24131898e-16]]
202,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140839.png,eggplant,5.13269863e-15,1,1.34370739e-16
203,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_093157.png,tomato,7.03971068e-18,3.01373412e-15,1]]
204,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_093155.png,tomato,4.73112652e-18,2.87788719e-15,1
205,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133213.png,broccoli,1,1.45069839e-12,3.99660468e-14]]
206,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140558.png,eggplant,3.68729456e-16,1,2.69209851e-17
207,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_093156.png,tomato,5.48878921e-18,7.93092566e-16,1]]
208,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140356.png,broccoli,1,2.26984342e-09,7.4065077e-12
209,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_100329.png,tomato,1.69035829e-07,2.97994e-08,0.999999762]]
210,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141038.png,eggplant,2.5885697e-18,1,1.10681664e-19
211,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133457.png,broccoli,1,1.84369393e-14,5.11986484e-17]]
212,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133451.png,broccoli,1,5.1860568e-14,1.29962634e-16
213,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113725.png,tomato,1.17351929e-12,1.46331038e-11,1]]
214,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133210.png,broccoli,1,4.16161165e-13,1.01198897e-14
215,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_103804.png,tomato,4.26555579e-12,5.91094361e-12,1]]
216,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_132533.png,tomato,1.12115942e-10,2.66701136e-12,1
217,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133216.png,broccoli,1,8.1259088e-13,3.4355636e-14]]
218,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140836.png,eggplant,7.02399848e-16,1,1.62827493e-17
219,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141041.png,eggplant,2.23267e-18,1,1.30997233e-19]]
220,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_132536.png,tomato,2.50139326e-10,4.88119545e-11,1
221,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141235.png,eggplant,1.82243431e-09,1,3.91003907e-13]]
222,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141243.png,eggplant,5.24657118e-09,1,4.30937783e-13
223,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140158.png,broccoli,1,9.14592568e-11,1.43834068e-13]]
224,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140835.png,eggplant,1.03611738e-15,1,6.93160479e-17
225,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140837.png,eggplant,1.03391827e-15,1,3.11529784e-17]]
226,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_113720.png,tomato,2.40786362e-12,2.56786623e-11,1
227,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_100333.png,tomato,7.08050791e-08,1.22613688e-08,0.999999881]]
228,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141236.png,eggplant,4.20383861e-09,1,5.73086121e-13
229,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141035.png,eggplant,3.1072258e-18,1,7.70924835e-20]]
230,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_100330.png,tomato,1.922579e-07,2.17927258e-08,0.999999762
231,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_140559.png,eggplant,5.38680132e-16,1,3.49856437e-17]]
232,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133218.png,broccoli,1,5.43832449e-13,1.72606053e-14
233,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_132534.png,tomato,2.19691626e-10,3.58029622e-12,1]]
234,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140404.png,broccoli,1,1.51221768e-09,7.87601e-12
235,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133459.png,broccoli,1,8.2468815e-14,5.26900385e-17]]
236,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141242.png,eggplant,1.13163567e-09,1,2.83918532e-13
237,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/tomato/20180806_100335.png,tomato,1.64907036e-07,3.105961e-08,0.999999762]]
238,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_140357.png,broccoli,1,7.73282105e-10,5.03057058e-12
239,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141043.png,eggplant,1.71549525e-18,1,1.13437869e-19]]
240,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133452.png,broccoli,1,1.44123239e-13,6.87215499e-17
241,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141244.png,eggplant,1.56191771e-09,1,3.78931316e-13]]
242,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/broccoli/20180806_133452.png,broccoli,1,1.44123239e-13,6.87215499e-17
243,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_dossari_20180806_x10/validation/eggplant/20180806_141244.png,eggplant,1.56191771e-09,1,3.78931316e-13]]
