,prediction,label,filename,categorynames,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
109,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/tomato/34.png,tomato,4.27135025e-17,7.17689796e-11,3.71860745e-14,3.45921e-13,5.99630712e-18,1]]
110,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/eggplant/36.png,eggplant,1.71709121e-06,2.89175546e-07,0.999981523,3.4226457e-06,9.96989911e-06,3.04968785e-06
111,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/poteto/11.png,poteto,1.23687244e-07,7.07298842e-09,3.94725086e-10,0.999946952,5.2768577e-05,1.5695592e-07]]
112,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/poteto/14.png,poteto,1.23263544e-05,1.45517092e-07,7.40031751e-08,0.999934316,9.25362656e-06,4.38339594e-05
113,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/cucumber/40.png,cucumber,1.43451109e-08,0.999999762,1.20578319e-12,9.73842673e-10,6.18611118e-09,2.39940164e-07]]
114,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/eggplant/488.png,eggplant,0.0215559304,0.00370922359,0.956810772,0.00788298808,0.00261377264,0.00742735621
115,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/carrot/20.png,carrot,0.955708146,0.00487531954,0.000627259898,0.0158898402,0.00159124041,0.0213080663]]
116,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/pumpkin/6.png,pumpkin,5.10619032e-08,2.62152078e-09,2.37573715e-07,4.47952516e-06,0.999995,2.33488e-07
117,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/tomato/457.png,tomato,4.45422916e-16,3.41843831e-10,2.42022201e-12,3.85016861e-13,1.75759204e-17,1]]
118,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/eggplant/263.png,eggplant,0.000521591457,0.00854615588,0.987712324,1.24835115e-05,0.00317469472,3.27613234e-05
119,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/tomato/376.png,tomato,7.09988e-10,1.40387062e-08,8.11112155e-09,1.07078248e-08,3.60178637e-10,1]]
120,5,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/carrot/41.png,carrot,0.0969269127,1.94903191e-06,2.54787346e-06,0.024514664,0.0154081034,0.863145828
121,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/poteto/9.png,poteto,5.83503379e-08,1.96527523e-07,7.4075257e-09,0.999996781,1.45519607e-06,1.51414019e-06]]
122,5,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/carrot/41.png,carrot,0.0969269127,1.94903191e-06,2.54787346e-06,0.024514664,0.0154081034,0.863145828
123,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_google_20180905_6class_cr_cu_ep_pt_pk_tm/validation/poteto/9.png,poteto,5.83503379e-08,1.96527523e-07,7.4075257e-09,0.999996781,1.45519607e-06,1.51414019e-06]]
