,prediction,label,filename,categorynames,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5
137,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/243.png,tomato,2.83873291e-30,4.78736313e-21,0,0,6.94910283e-25,1]]
138,4,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/190.png,broccoli,0.0419694036,0.0066654752,5.6238765e-05,0.23294583,0.718310833,5.2199448e-05
139,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/254.png,lettuce,0.0245378464,0.00320968381,0.000119003365,0.000345070526,0.96347338,0.00831509382]]
140,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/72.png,green_pepper,2.4994149e-08,1.06375419e-05,2.908785e-14,0.999968767,2.06473287e-05,6.6306665e-12
141,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/326.png,tomato,2.050061e-36,2.87505406e-24,0,1.36343838e-36,1.42275727e-29,1]]
142,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/155.png,tomato,1.5886187e-13,1.59185151e-10,2.29593678e-18,5.03538831e-20,9.1038059e-11,1
143,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/145.png,tomato,0,9.01888659e-24,0,0,2.21382435e-34,1]]
144,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/297.png,cucumber,0.0420267247,0.934438646,0.000338272628,0.0185379274,0.00464804936,1.02912563e-05
145,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/35.png,broccoli,1,3.16307647e-10,8.58647632e-15,8.28090929e-11,5.00724262e-08,1.37361341e-13]]
146,4,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/44.png,green_pepper,0.000559710665,0.000444052625,6.42415472e-08,0.0221705455,0.976825595,1.46969832e-08
147,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/448.png,eggplant,8.22093435e-11,1.16282894e-08,1,4.14482e-12,9.80726195e-11,1.85025623e-11]]
148,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/352.png,green_pepper,9.65337108e-08,0.00903327391,8.85288136e-06,0.990956604,1.12796442e-06,1.72994188e-08
149,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/267.png,green_pepper,6.0139206e-07,2.0082156e-05,5.4433e-07,0.999977827,8.49618289e-07,2.40137099e-12]]
150,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/280.png,broccoli,0.999976635,1.03483293e-08,8.46342243e-14,4.32825642e-09,2.33625615e-05,3.6742844e-12
151,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/334.png,broccoli,0.999993324,1.05452886e-11,7.32092259e-20,4.73269292e-14,6.7195e-06,1.39750069e-11]]
152,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/415.png,cucumber,6.31019148e-08,0.99566,7.46926757e-11,0.00433971779,1.29055351e-07,1.28194515e-14
153,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/409.png,cucumber,0.000437470502,0.993426681,0.00520379562,0.000851161138,7.96911772e-05,1.23125017e-06]]
154,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/338.png,cucumber,0.349908382,0.628922462,0.00711525977,0.00234473869,0.011679275,2.98895848e-05
155,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/224.png,cucumber,0.000263372465,0.823803961,0.171048358,0.00471981615,0.000157202405,7.30369538e-06]]
156,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/489.png,lettuce,0.000388808287,0.000313570345,9.38792653e-07,0.153512031,0.845784664,1.65819056e-08
157,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/185.png,green_pepper,1.02818696e-08,1.5653055e-05,1.17899465e-13,0.999984384,2.38265834e-08,7.40137812e-12]]
158,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/340.png,cucumber,9.19008889e-05,0.994203269,1.43793628e-07,0.00565221487,5.2461317e-05,2.44662579e-09
159,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/644.png,tomato,1.68062467e-14,2.46205154e-08,8.13319774e-24,6.62735685e-20,2.04750373e-15,1]]
160,0,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/202.png,lettuce,0.875107944,8.19371326e-06,2.24839827e-08,0.000119393102,0.124764368,1.71158447e-08
161,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/104.png,eggplant,6.71912396e-13,4.68209291e-11,1,5.80418527e-15,6.78089583e-13,2.10665717e-14]]
162,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/508.png,lettuce,0.000330676266,2.18745172e-05,1.36954816e-06,0.0003243924,0.999321461,2.01818864e-07
163,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/17.png,green_pepper,4.06856309e-08,0.000111188245,7.85251909e-13,0.999843955,4.4851553e-05,1.39143575e-11]]
164,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/13.png,eggplant,2.95675659e-06,2.60011366e-05,0.999970436,3.0262818e-08,6.31463536e-07,1.16866881e-08
165,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/251.png,tomato,4.52648458e-21,1.63194364e-17,1.11198759e-35,4.69116386e-38,5.26553968e-20,1]]
166,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/4.png,tomato,0,1.65908799e-29,0,0,2.85661418e-37,1
167,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/278.png,broccoli,0.997511387,2.68863641e-05,3.00998153e-07,3.33478351e-06,0.00245232414,5.6937788e-06]]
168,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/40.png,eggplant,5.11017562e-10,4.15571044e-09,1,8.98307817e-12,1.6018567e-10,1.37966982e-11
169,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/266.png,green_pepper,0.000158260475,0.0158536416,7.5580914e-07,0.981480837,0.00250655203,7.48652862e-10]]
170,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/48.png,tomato,9.14741612e-28,1.74727445e-20,0,0,3.07520128e-24,1
171,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/557.png,green_pepper,8.38058804e-06,0.005725706,0.000776689325,0.993415594,7.34354253e-05,5.72811629e-08]]
172,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/227.png,cucumber,3.72754512e-05,0.999588549,1.24518938e-05,0.000360569597,5.92641584e-07,5.58758643e-07
173,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/353.png,green_pepper,0.000141253404,0.0285860635,1.76168015e-07,0.970397472,0.000874967431,2.27410935e-09]]
174,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/331.png,lettuce,0.104394659,0.0177233554,0.000299390114,0.00920881517,0.868325353,4.83980693e-05
175,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/62.png,lettuce,0.0105827674,0.0266428068,0.00331132975,0.0122082587,0.946437836,0.000816973858]]
176,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/3.png,cucumber,0.0152031109,0.961114228,0.00464687776,0.00719717,0.00962718669,0.00221138494
177,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/678.png,tomato,4.95606628e-23,1.86431342e-14,1.28510603e-26,1.12378906e-24,7.72426881e-18,1]]
178,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/218.png,broccoli,0.459568053,0.0441613942,0.00189238833,0.0391758196,0.455177456,2.49053446e-05
179,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/135.png,tomato,8.31361907e-19,9.4264833e-14,1.13955153e-29,1.04339911e-31,1.48870931e-18,1]]
180,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/469.png,cucumber,1.16576221e-05,0.9991346,2.13878639e-08,0.0008529037,8.82963207e-07,7.27454277e-11
181,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/140.png,lettuce,0.0206313301,1.00338355e-06,6.49099086e-09,2.212648e-05,0.979345322,1.99925239e-07]]
182,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/8.png,tomato,7.34187922e-23,1.50679799e-18,2.86711e-34,1.96070718e-38,2.97080818e-20,1
183,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/84.png,tomato,1.08764538e-37,2.43328633e-25,0,0,7.33324951e-33,1]]
184,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/666.png,lettuce,0.0797846541,0.0255927145,0.00156503567,0.0421262383,0.850886226,4.51486958e-05
185,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/301.png,lettuce,0.167399466,2.33788136e-08,1.85153125e-11,2.49747313e-06,0.832598,2.6193242e-10]]
186,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/28.png,tomato,0,1.38452134e-32,0,0,0,1
187,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/37.png,eggplant,1.10525689e-09,3.01961234e-09,1,5.08160246e-13,1.7416445e-09,1.30160119e-12]]
188,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/413.png,eggplant,5.22449e-10,3.76185e-08,1,1.114146e-10,1.86097054e-10,5.0373615e-11
189,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/130.png,cucumber,5.80793767e-07,0.99753052,4.65304704e-12,0.00246865372,1.99830893e-07,5.45980124e-14]]
190,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/18.png,broccoli,0.99795413,0.000289343152,6.21059044e-08,1.45192848e-06,0.00175493571,2.74338294e-08
191,1,1,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/cucumber/270.png,cucumber,0.0929903314,0.622646451,0.000614944962,0.280976951,0.00277069234,6.69128e-07]]
192,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/520.png,lettuce,0.00369469402,0.00234918483,0.000289549527,0.000122241079,0.993528664,1.56468268e-05
193,3,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/57.png,green_pepper,1.87536351e-08,0.000165469668,8.48113108e-11,0.999833703,7.78155879e-07,3.1280678e-10]]
194,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/139.png,tomato,1.20652419e-16,7.49185523e-12,9.45727222e-23,1.01193973e-27,9.61214259e-15,1
195,4,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/5.png,lettuce,1.09066341e-05,2.6532025e-06,3.60193937e-08,9.55996729e-05,0.999890804,3.95705797e-08]]
196,0,0,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/broccoli/117.png,broccoli,0.993747115,0.00134854682,8.84925441e-07,4.62774333e-05,0.00485688774,2.72848666e-07
197,5,5,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/tomato/672.png,tomato,7.02008784e-16,5.89963842e-11,2.39364479e-24,1.13109243e-23,3.98519413e-14,1]]
198,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/501.png,eggplant,9.78714913e-16,1.8107541e-13,1,9.81046861e-17,6.57386453e-16,6.67733701e-16
199,0,3,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/green_pepper/309.png,green_pepper,0.585817516,0.000431819208,9.96713311e-07,0.118209407,0.295463085,7.71898267e-05]]
200,0,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/202.png,lettuce,0.875107944,8.19371326e-06,2.24839827e-08,0.000119393102,0.124764368,1.71158447e-08
201,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/104.png,eggplant,6.71912396e-13,4.68209291e-11,1,5.80418527e-15,6.78089583e-13,2.10665717e-14]]
202,0,4,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/lettuce/202.png,lettuce,0.875107944,8.19371326e-06,2.24839827e-08,0.000119393102,0.124764368,1.71158447e-08
203,2,2,/media/panasonic/644E9C944E9C611A/tmp/data/img/food_256_manually_select/eggplant/104.png,eggplant,6.71912396e-13,4.68209291e-11,1,5.80418527e-15,6.78089583e-13,2.10665717e-14]]
